Unnamed: 0.1,Function,cyclomatic_complexity,javadoc_length,tokens,LOC,Unnamed: 0,doc_bin,loc_bin,group,class_name,valid_jqf,failure_jqf,JQF_Time_valid,JQF_Time_failure
619,"public class GETHEXVALUE {
/**
     * returns hex value of a hex character, or 16 if not a hex character
     */
    static int getHexValue(int c) {

        if (c >= '0' && c <= '9') {
            c -= '0';
        } else if (c > 'z') {
            c = 16;
        } else if (c >= 'a') {
            c -= ('a' - 10);
        } else if (c > 'Z') {
            c = 16;
        } else if (c >= 'A') {
            c -= ('A' - 10);
        } else {
            c = -1;
        }

        return c;
    }
}",7.0,1,14,13,483.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),GETHEXVALUE,"['[476473964]', '[-492791605]', '[108]', '[49]', '[70]', '[96]']",[],"[0.6159999370574951, 0.6579999923706055, 0.7720000743865967, 2.86299991607666, 10.081000089645386, 10.375]",[]
194,"public class ISINTERNALDATEFORMAT {
/**
     * Given a format ID this will check whether the format represents
     *  an internal excel date format or not.
     * @see #isADateFormat(int, java.lang.String)  
     */
    public static boolean isInternalDateFormat(int format) {
      boolean retval =false;

            switch(format) {
                // Internal Date Formats as described on page 427 in
                // Microsoft Excel Dev's Kit...
                case 0x0e:
                case 0x0f:
                case 0x10:
                case 0x11:
                case 0x12:
                case 0x13:
                case 0x14:
                case 0x15:
                case 0x16:
                case 0x2d:
                case 0x2e:
                case 0x2f:
                    retval = true;
                    break;
                    
                default:
                    retval = false;
                    break;
            }
       return retval;
    }
}",2.0,2,18,20,58.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),ISINTERNALDATEFORMAT,"['[-723154007]', '[0]', '[15]', '[30]', '[2]', '[26]', '[21]', '[19]', '[13]', '[16]', '[18]', '[1]', '[29]', '[31]', '[10]', '[25]', '[17]', '[7]', '[22]', '[3]', '[11]', '[23]', '[6]', '[24]', '[8]', '[9]', '[12]', '[27]']",[],"[0.5490000247955322, 0.6679999828338623, 2.9260001182556152, 4.016999959945679, 4.477999925613403, 5.622999906539917, 9.789999961853027, 13.671000003814697, 14.66700005531311, 15.052000045776367, 18.335999965667725, 19.17899990081787, 22.191999912261963, 22.20199990272522, 22.990999937057495, 27.881999969482422, 31.543999910354614, 33.83800005912781, 34.1800000667572, 34.670000076293945, 36.10899996757507, 43.25, 43.605000019073486, 44.54200005531311, 48.20700001716614, 48.479000091552734, 49.60700011253357, 55.61400008201599]",[]
418,"public class GETOPPOSITEDIRECTION {
/**
	 * Given the direction of the bond from ring1 to ring2, returns the opposite direction: from ring2 to ring1
	 * @param prevDir
	 * @return
	 */
	static int getOppositeDirection(int prevDir) {
		int dir;
		if (prevDir == 0) {
			dir = 4;
		}
		else if (Math.abs(prevDir) == 4){
			dir =0;
		}
		else if (Math.abs(prevDir) == 2){
			dir = 2 * -1 * Integer.signum(prevDir);
		}
		else if (Math.abs(prevDir) == 1){
			dir = 3 * -1 * Integer.signum(prevDir);
		}
		else {//prevDir will be +-3
			dir = 1 * -1 * Integer.signum(prevDir);
		}
		return dir;
	}
}",5.0,1,18,12,282.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),GETOPPOSITEDIRECTION,"['[-1628672892]', '[0]']",[],"[0.0559999942779541, 0.15700006484985352]",[]
338,"public class POP {
/** Returns the number of bits set in the long */
  public static int pop(long x) {
  /* Hacker's Delight 32 bit pop function:
   * http://www.hackersdelight.org/HDcode/newCode/pop_arrayHS.cc
   *
  int pop(unsigned x) {
     x = x - ((x >> 1) & 0x55555555);
     x = (x & 0x33333333) + ((x >> 2) & 0x33333333);
     x = (x + (x >> 4)) & 0x0F0F0F0F;
     x = x + (x >> 8);
     x = x + (x >> 16);
     return x & 0x0000003F;
    }
  ***/

    // 64 bit java version of the C function from above
    x = x - ((x >>> 1) & 0x5555555555555555L);
    x = (x & 0x3333333333333333L) + ((x >>>2 ) & 0x3333333333333333L);
    x = (x + (x >>> 4)) & 0x0F0F0F0F0F0F0F0FL;
    x = x + (x >>> 8);
    x = x + (x >>> 16);
    x = x + (x >>> 32);
    return ((int)x) & 0x7F;
  }
}",1.0,1,11,18,202.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),POP,['[-6354390066859999654]'],[],[0.6909999847412109],[]
284,"public class GETNEIGHBOR {
/**
	 * Return the value of the circular neighbor in the corresponding position
	 * neigh to pixel
	 */
	public static int getNeighbor(int pixel, int neigh, int w)
		{
		switch (neigh)
			{
			case 0:
				return pixel-w;
			case 1:
				return pixel-w+1;
			case 2:
				return pixel+1;
			case 3:
				return pixel+w+1;
			case 4:
				return pixel+w;
			case 5:
				return pixel+w-1;
			case 6:
				return pixel-1;
			case 7:
				return pixel-w-1;
			default:
				return -1;
			}

		}
}",2.0,2,14,19,148.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),GETNEIGHBOR,"['[788369665, -1509439283, 1114411184]', '[1, 0, 0]', '[-1221161326, 3, -2020323341]', '[-76657504, 5, -2025436481]', '[-1468117856, 4, -314160449]', '[1, 7, 0]', '[-919184494, 2, -2028623117]', '[1609720077, 1, 473189055]', '[-76651104, 6, -1053144385]']",[],"[0.8420000076293945, 0.9159998893737793, 3.240999937057495, 6.447999954223633, 6.857000112533569, 8.134000062942505, 19.64800000190735, 20.121000051498413, 20.132999897003174]",[]
772,"public class GETLENFIELDSIZE {
/**
     * Used to determine the number of bytes that will be need to encode
     * the length field of the GSSHeader.
     */
    public int getLenFieldSize(int len) {
        int retVal = 1;
        if (len < 128) {
            retVal=1;
        } else if (len < (1 << 8)) {
            retVal=2;
        } else if (len < (1 << 16)) {
            retVal=3;
        } else if (len < (1 << 24)) {
            retVal=4;
        } else {
            retVal=5; // See getMaxMechTokenSize
        }
        return retVal;
    }
}",5.0,2,19,12,636.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),GETLENFIELDSIZE,"['[1655701575]', '[-819490269]', '[11534407]', '[37411]', '[252]']",[],"[-0.005000114440917969, 0.04399991035461426, 0.23399996757507324, 2.00600004196167, 24.43499994277954]",[]
598,"public class GETINPUTJDBCTYPE {
/**
     * Convert the input targetJdbcType to the correct JdbcType used by CrossConverters.
     */
    public static int getInputJdbcType(int jdbcType) {
        switch (jdbcType) {
        case java.sql.Types.BIT:
        case java.sql.Types.BOOLEAN:
        case java.sql.Types.TINYINT:
        case java.sql.Types.SMALLINT:
            return java.sql.Types.INTEGER;
        case java.sql.Types.NUMERIC:
            return java.sql.Types.DECIMAL;
        case java.sql.Types.FLOAT:
            return java.sql.Types.DOUBLE;
        default:
            return jdbcType;
        }

    }
}",2.0,1,11,12,462.0,Medium (11-20),Medium (11-20),Medium (11-20) | Medium (11-20),GETINPUTJDBCTYPE,['[-139483798]'],[],[0.8689999580383301],[]
447,"public class WRAPANGLETO180_DOUBLE {
/**
     * the angle is reduced to an angle between -180 and +180 by mod, and a 360 check
     */
    public static double wrapAngleTo180_double(double par0)
    {
        par0 %= 360.0D;

        if (par0 >= 180.0D)
        {
            par0 -= 360.0D;
        }

        if (par0 < -180.0D)
        {
            par0 += 360.0D;
        }

        return par0;
    }
}",3.0,1,17,6,311.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),WRAPANGLETO180_DOUBLE,['[0.06268205858155673]'],[],[0.6400001049041748],[]
294,"public class NORMALISEINDEX {
/**
     * This converts a possibly negative index to a real index into the array.
     *
     * @param i    the unnormalised index
     * @param size the array size
     * @return the normalised index
     */
    public static int normaliseIndex(int i, int size) {
        int temp = i;
        if (i < 0) {
            i += size;
        }
        if (i < 0) {
            throw new ArrayIndexOutOfBoundsException(""Negative array index ["" + temp + ""] too large for array size "" + size);
        }
        return i;
    }
}",3.0,1,13,7,158.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),NORMALISEINDEX,"['[1768943064, -1615678216]', '[-1627973272, -989954711]']","['[-101462056, -130295778]']","[0.015000104904174805, 0.0969998836517334]",[0.07699990272521973]
590,"public class BEFORESAVE {
/**
	 * 	Called before Save for Pre-Save Operation
	 * 	@param newRecord new record
	 *	@return true if record can be saved
	 */
	public boolean beforeSave(boolean newRecord)
	{
		/** Prevents saving
		log.saveError(""Error"", Msg.parseTranslation(getCtx(), ""@C_Currency_ID@ = @C_Currency_ID@""));
		log.saveError(""FillMandatory"", Msg.getElement(getCtx(), ""PriceEntered""));
		/** Issues message
		log.saveWarning(AD_Message, message);
		log.saveInfo (AD_Message, message);
		 **/
		return true;
	}
}",1.0,3,17,7,454.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),BEFORESAVE,['[false]'],[],[0.2219998836517334],[]
497,"public class VOLTAGE_TO_INTENSITY_SRGB {
/**
     * Returns the intensity of an RGB component using the
     * sRGB gamma function.
     * 
     * @param val Value to convert.
     * @return Light intensity of the component.
     */
    double voltage_to_intensity_srgb(double val) {
        /* Handle invalid values before doing a gamma transform. */
        if (val < 0.0) {
			return 0.0;
		}
        if (val > 1.0) {
			return 1.0;
		}

        if (val <= 0.04045) {
            return val / 12.92;
        }
        return Math.pow((val + 0.055) / 1.055, 2.4);
    }
}",4.0,2,12,9,361.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),VOLTAGE_TO_INTENSITY_SRGB,"['[0.9066975952779565]', '[0.0]']",[],"[0.3789999485015869, 0.4200000762939453]",[]
671,"public class ISBINARY {
/**
     * Indicates whether the given SQL data type is a binary type.
     *
     * @param type one of the constants from <code>java.sql.Types</code>
     * @return <code>true</code> if the given type is <code>BINARY</code>,'
     *         <code>VARBINARY</code>, or <code>LONGVARBINARY</code>;
     *         <code>false</code> otherwise
     */
    public boolean isBinary(int type) {
        switch (type) {
            case java.sql.Types.BINARY:
            case java.sql.Types.VARBINARY:
            case java.sql.Types.LONGVARBINARY:
                return true;
            default:
                return false;
        }
    }
}",2.0,3,16,7,535.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),ISBINARY,"['[-1923482933]', '[0]', '[2]']",[],"[0.11100006103515625, 0.1700000762939453, 35.24300003051758]",[]
166,"public class UNSIGNEDLEB128SIZE {
/**
     * Gets the number of bytes in the unsigned LEB128 encoding of the
     * given value.
     *
     * @param value the value in question
     * @return its write size, in bytes
     */
    public static int unsignedLeb128Size(int value) {
        // TODO: This could be much cleverer.

        int remaining = value >>> 7;
        int count = 0;

        while (remaining != 0) {
            value = remaining;
            remaining >>>= 7;
            count++;
        }

        return count + 1;
    }
}",2.0,2,14,7,30.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),UNSIGNEDLEB128SIZE,"['[315627330]', '[22687298]', '[5954]']",[],"[0.5220000743865967, 0.6159999370574951, 0.6860001087188721]",[]
723,"public class GETROLLEDVALUE {
/**
     * Returns the new value after 'roll'ing the specified value and amount.
     */
    public static int getRolledValue(int value, int amount, int min, int max) {
        assert value >= min && value <= max;
        int range = max - min + 1;
        amount %= range;
        int n = value + amount;
        if (n > max) {
            n -= range;
        } else if (n < min) {
            n += range;
        }
        assert n >= min && n <= max;
        return n;
    }
}",5.0,1,11,10,587.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),GETROLLEDVALUE,"['[-1155089232, -843821339, -1358277378, -906190194]', '[-907035571, 221789493, -1358277378, -616994418]', '[-843366172, 674335726, 244743237, -856796696]']",[],"[-0.019999980926513672, 0.029999971389770508, 0.039999961853027344]",[]
217,"public class COMPARESTRING {
/**
	 * Compares the two times.
	 * 
	 * @param checktimes
	 *            the times that the string display.
	 * @param countstring
	 *            the golden times.
	 * @return true if two times are same.
	 * @throws Exception
	 *             if any exception
	 */
	public boolean compareString( int checktimes, int countstring )
	{
		boolean same = true;
		StringBuffer errorText = new StringBuffer( );
		try
		{
			if ( checktimes == countstring )
				same = true;
			else
				same = false;
		}
		catch ( Exception e )
		{
			errorText.append( e.toString( ) );
		}
		return same;

	}
}",3.0,4,16,8,81.0,Medium (11-20),Short (6-10),Medium (11-20) | Short (6-10),COMPARESTRING,"['[-435282714, -652949863]', '[0, 0]']",[],"[0.3080000877380371, 0.4590001106262207]",[]
